0,215495,201040
0,215535,201066
35,215595,201071
33,215651,201099
115,215704,201110
176,215754,201133
240,215819,201148
250,215858,201170
411,215918,201199
766,215947,201206
1126,215960,201219
239,215970,201221
0,215982,201227
329,215998,201224
645,216011,201237
673,216038,201239
706,216085,201261
784,216106,201270
816,216136,201299
827,216163,201310
844,216206,201306
893,216250,201327
896,216295,201340
957,216340,201379
1018,216411,201393
1037,216463,201411
1130,216510,201426
1134,216554,201447
1175,216602,201460
1213,216612,201454
1234,216551,201414
1239,216410,201338
1314,216167,201240
1266,215895,201109
1210,215608,200993
1137,215343,200871
1083,215102,200756
1037,214914,200676
987,214765,200626
1059,214685,200596
1061,214651,200580
1099,214643,200577
1119,214694,200587
1170,214728,200620
1198,214797,200650
1237,214862,200680
1280,214905,200703
1275,214954,200721
1296,214975,200737
1325,215013,200740
1344,215044,200763
1344,215103,200780
1392,215160,200830
1408,215257,200846
1465,215293,200890
1424,215337,200893
1418,215386,200913
1393,215401,200915
1438,215395,200914
1451,215379,200907
1405,215377,200891
1395,215369,200894
1472,215375,200884
1508,215387,200909
1554,215434,200902
1532,215472,200938
1490,215539,200978
1491,215627,201012
1552,215747,201061
1519,215836,201100
1583,215925,201134
1521,216019,201179
1482,216098,201212
1469,216170,201246
1469,216240,201272
1534,216312,201294
1507,216365,201333
1521,216426,201353
1555,216467,201382
1590,216527,201398
1707,216575,201426
1936,216615,201440
2334,216639,201443
1408,216668,201454
1034,216687,201465
1326,216710,201477
1581,216753,201483
1629,216781,201512
1653,216816,201519
1601,216835,201532
1600,216858,201518
1600,216861,201536
1614,216907,201563
1678,216938,201582
1648,216990,201595
1622,217046,201632
1772,217093,201650
1765,217143,201664
1699,217136,201679
1740,217180,201663
1791,217186,201687
1801,217185,201665
1799,217133,201638
1830,217024,201584
1851,216791,201460
1809,216473,201307
1690,216143,201148
1649,215807,201010
1530,215540,200871
1507,215306,200788
1424,215132,200709
1450,215015,200666
1472,214962,200640
1482,214953,200638
1479,214962,200636
1511,214984,200656
1569,215030,200671
1594,215082,200689
1607,215111,200708
1627,215152,200716
1626,215184,200744
1596,215226,200754
1594,215256,200778
1607,215322,200808
1616,215400,200851
1629,215487,200879
1657,215530,200892
1633,215563,200894
1675,215565,200885
1679,215531,200873
1699,215503,200845
1705,215456,200838
1649,215445,200818
1658,215403,200828
1711,215398,200806
1727,215378,200823
1755,215395,200815
1735,215391,200836
1804,215427,200834
1767,215475,200863
1739,215548,200888
1658,215621,200927
1625,215691,200955
1666,215750,200976
1755,215803,200995
1748,215857,201026
1712,215901,201065
1726,215958,201079
1731,215987,201111
1671,216041,201122
1781,216079,201167
2089,216149,201184
2469,216192,201211
1696,216259,201239
1237,216305,201263
1515,216361,201281
1855,216413,201301
1839,216464,201319
1826,216501,201335
1831,216535,201341
1854,216582,201359
1839,216601,201366
1841,216612,201359
1866,216621,201381
1819,216653,201379
1791,216665,201390
1827,216688,201377
1853,216667,201380
1852,216669,201362
1803,216620,201338
1840,216577,201303
1811,216525,201277
1808,216436,201227
1834,216288,201151
1783,216060,201040
1723,215780,200903
1652,215481,200777
1584,215203,200642
1458,214938,200521
1433,214716,200403
1361,214548,200337
1357,214457,200290
1371,214397,200280
1377,214396,200280
1408,214426,200301
1401,214480,200333
1413,214552,200358
1379,214609,200390
1405,214674,200404
1483,214726,200424
1502,214777,200439
1495,214809,200464
1506,214858,200487
1534,214925,200534
1535,215019,200564
1522,215097,200607
1497,215181,200618
1505,215196,200654
1555,215221,200646
1519,215220,200631
1534,215199,200627
1565,215185,200609
1600,215144,200599
1582,215135,200581
1611,215133,200593
1533,215172,200605
1558,215211,200626
1584,215279,200647
1638,215369,200693
1631,215445,200726
1591,215522,200748
1505,215598,200780
1514,215676,200813
1490,215734,200851
1485,215808,200882
1488,215882,200920
1488,215951,200927
1567,215999,200954
1569,216049,200957
1634,216068,200968
1789,216108,200979
2283,216149,201004
1835,216204,201037
1093,216250,201076
1255,216301,201092
1645,216360,201133
1731,216431,201173
1680,216521,201198
1755,216587,201231
1794,216664,201252
1788,216717,201285
1779,216785,201296
1792,216822,201328
1808,216876,201342
1826,216917,201379
1895,216974,201410
2032,217021,201448
2142,217077,201461
2290,217089,201468
2438,217083,201453
2510,217059,201436
2535,216971,201388
2622,216847,201313
2702,216612,201202
2709,216331,201053
2635,216005,200916
2545,215716,200772
2448,215403,200652
2437,215168,200546
2407,214966,200469
2437,214823,200429
2410,214737,200409
2448,214734,200407
2517,214755,200418
2542,214792,200429
2598,214851,200443
2585,214904,200481
2586,214972,200486
2585,215000,200505
2559,215034,200510
2624,215048,200532
2594,215082,200533
2614,215100,200567
2559,215193,200583
2558,215265,200641
2559,215325,200649
2531,215346,200662
2511,215351,200651
2505,215332,200643
2443,215306,200616
2399,215243,200592
2418,215213,200572
2392,215192,200565
2434,215173,200561
2418,215175,200557
2409,215196,200573
2382,215226,200570
2334,215273,200607
2288,215320,200618
2259,215378,200646
2219,215432,200675
2187,215493,200705
2209,215558,200733
2211,215626,200776
2240,215698,200807
2170,215769,200830
2160,215824,200870
2165,215860,200862
2338,215887,200883
2626,215940,200906
2875,215962,200930
1746,216004,200950
1599,216023,200988
2025,216058,201001
2190,216099,201038
2213,216115,201055
2117,216123,201069
2030,216135,201073
2101,216132,201063
2145,216142,201049
2075,216169,201060
2065,216170,201074
2067,216198,201061
1995,216180,201063
1898,216191,201057
1901,216169,201068
1926,216154,201038
1899,216142,201046
1921,216110,201028
1936,216053,201000
1892,215936,200935
1937,215719,200817
1872,215413,200683
1808,215095,200520
1725,214749,200376
1613,214449,200219
1463,214161,200108
1407,213941,199994
1328,213757,199918
1381,213630,199865
1391,213565,199835
1344,213511,199838
1343,213539,199829
1354,213561,199852
1377,213612,199863
1438,213649,199894
1360,213679,199889
1391,213684,199902
1328,213706,199896
1339,213704,199897
1301,213724,199903
1313,213738,199899
1346,213758,199903
1302,213784,199904
1302,213782,199917
1307,213765,199896
1325,213743,199892
1307,213710,199858
1291,213650,199843
1263,213627,199810
1315,213585,199794
1365,213558,199769
1385,213576,199785
1337,213576,199794
1328,213616,199807
1382,213673,199850
1372,213749,199892
1392,213840,199950
1424,213945,199996
1427,214075,200071
1535,214231,200125
1597,214373,200201
1661,214528,200254
1691,214686,200330
1707,214855,200405
1717,215009,200479
1847,215167,200531
2066,215286,200586
2559,215388,200630
2178,215502,200675
1305,215564,200723
1648,215628,200740
2102,215661,200774
2239,215714,200782
2315,215738,200799
2327,215772,200806
2433,215801,200812
2507,215878,200830
2517,215941,200867
2524,216023,200906
2512,216108,200938
2551,216204,201001
2643,216304,201019
2610,216384,201067
2665,216465,201094
2687,216553,201147
2736,216629,201174
2721,216680,201202
2759,216658,201189
2735,216525,201109
2745,216249,200982
2672,215912,200822
2619,215546,200651
2475,215224,200502
2345,214934,200382
2299,214722,200257
2199,214534,200179
2124,214414,200120
2107,214334,200090
1980,214290,200061
1932,214296,200061
1858,214294,200050
1776,214300,200058
1760,214298,200084
1726,214329,200085
1696,214343,200106
1663,214356,200102
1632,214347,200115
1642,214346,200092
1568,214378,200107
1523,214407,200119
1424,214436,200124
1421,214441,200123
1380,214434,200119
1347,214433,200114
1347,214444,200121
1301,214474,200139
1215,214496,200134
1222,214492,200143
1171,214494,200121
1119,214493,200120
1104,214517,200124
1109,214547,200125
1122,214575,200128
1095,214604,200144
1075,214633,200158
1045,214680,200172
982,214709,200190
861,214745,200186
822,214782,200226
833,214839,200248
765,214897,200278
751,214945,200307
781,215001,200333
805,215055,200345
796,215106,200363
835,215153,200379
976,215198,200395
1406,215232,200424
1407,215282,200426
409,215311,200455
430,215352,200460
862,215381,200479
1009,215420,200501
976,215451,200506
999,215501,200518
1007,215536,200527
1035,215590,200552
1104,215625,200565
1076,215650,200587
1119,215691,200603
1127,215717,200656
1115,215787,200660
1163,215859,200708
1238,215959,200737
1231,216044,200802
1321,216183,200855
1433,216335,200931
1451,216398,200949
1535,216408,200943
1535,216321,200886
1531,216152,200797
1563,215925,200689
1470,215704,200587
1421,215492,200508
1382,215333,200431
1407,215187,200391
1424,215106,200347
1455,215051,200350
1449,215038,200341
1501,215050,200348
1584,215062,200357
1574,215106,200367
1568,215149,200383
1648,215191,200402
1657,215233,200427
1645,215272,200429
1655,215288,200459
1676,215327,200452
1677,215372,200496
1730,215449,200513
1747,215493,200532
1762,215543,200551
1745,215550,200560
1771,215557,200552
1791,215536,200551
1722,215515,200518
1762,215480,200504
1791,215451,200486
1794,215429,200480
1821,215428,200481
1861,215446,200488
1856,215474,200516
1822,215524,200513
1859,215557,200552
1792,215616,200559
1806,215650,200601
1804,215725,200619
1808,215775,200644
1775,215834,200669
1773,215877,200704
1767,215914,200716
1790,215935,200726
1763,215964,200740
1859,215992,200735
2184,216026,200764
2608,216064,200762
1750,216075,200779
1329,216129,200782
1574,216140,200798
1870,216157,200801
1906,216196,200813
1876,216244,200825
1890,216292,200853
1859,216330,200867
1872,216366,200885
1892,216394,200907
1905,216428,200917
1881,216466,200949
1913,216525,200967
1919,216576,200996
1954,216633,201020
1969,216684,201043
1961,216739,201067
1987,216766,201069
2001,216796,201076
2014,216802,201077
2033,216784,201072
1997,216709,201008
1935,216565,200948
1852,216390,200857
1782,216177,200771
1681,216009,200684
1623,215852,200623
1588,215718,200566
1584,215625,200515
1616,215547,200482
1616,215519,200475
1680,215519,200481
1638,215549,200485
1617,215578,200508
1629,215642,200521
1686,215684,200552
1687,215738,200559
1626,215775,200579
1677,215817,200587
1680,215871,200625
1639,215962,200668
1623,216027,200701
1607,216092,200720
1567,216134,200736
1600,216129,200734
1584,216123,200717
1535,216092,200703
1555,216082,200683
1587,216024,200669
1585,216011,200653
1610,215987,200651
1647,215979,200627
1586,215963,200627
1571,215984,200634
1489,216029,200652
1434,216079,200673
1450,216139,200704
1463,216207,200731
1466,216267,200749
1466,216332,200788
1463,216390,200817
1470,216456,200854
1471,216524,200873
1596,216573,200903
1814,216613,200910
2297,216656,200942
1506,216706,200949
970,216750,200978
1267,216802,200985
1583,216843,201003
1616,216888,201029
1638,216942,201049
1613,216989,201069
1643,217040,201093
1728,217102,201122
1726,217155,201151
1715,217205,201178
1762,217237,201189
1797,217264,201196
1820,217293,201221
1782,217348,201248
1860,217371,201255
1881,217408,201274
1899,217411,201275
1860,217412,201262
1829,217392,201263
1851,217348,201231
1843,217236,201174
1834,217107,201090
1745,216920,201008
1616,216741,200916
1510,216559,200843
1424,216405,200770
1447,216274,200720
1408,216164,200673
1421,216114,200652
1422,216068,200647
1441,216064,200624
1456,216084,200649
1458,216127,200645
1507,216165,200679
1505,216211,200687
1516,216249,200700
1485,216286,200704
1508,216308,200704
1479,216344,200705
1529,216371,200720
1510,216419,200742
1482,216455,200769
1475,216470,200794
1485,216483,200785
1503,216468,200780
1515,216447,200756
1559,216394,200750
1535,216353,200710
1584,216313,200692
1562,216280,200669
1527,216245,200660
1445,216223,200636
1494,216225,200640
1522,216241,200657
1602,216275,200668
1616,216311,200686
1598,216346,200700
1651,216398,200730
1639,216460,200737
1686,216482,200768
1861,216527,200769
2239,216569,200779
2437,216612,200809
1490,216634,200809
1274,216647,200817
1481,216684,200824
1721,216711,200846
1719,216733,200848
1792,216749,200864
1765,216772,200865
1776,216781,200885
1782,216814,200886
1847,216819,200887
1821,216851,200900
1856,216894,200911
1826,216939,200925
1843,216958,200941
1867,216995,200963
1849,217043,200980
1843,217095,201001
1890,217139,201015
1859,217169,201039
1834,217202,201034
1841,217187,201049
1835,217139,200994
1774,217025,200951
1715,216891,200885
1569,216736,200820
1505,216601,200762
1502,216467,200708
1467,216350,200661
1458,216265,200616
1456,216216,200606
1456,216196,200600
1512,216180,200599
1531,216200,200600
1557,216250,200640
1535,216294,200656
1535,216344,200670
1555,216388,200674
1579,216427,200694
1650,216478,200712
1607,216529,200730
1637,216579,200762
1630,216641,200778
1643,216703,200812
1616,216742,200814
1590,216730,200830
1598,216738,200809
1663,216698,200803
1663,216662,200776
1617,216623,200768
1610,216590,200740
1653,216578,200745
1607,216561,200746
1534,216576,200737
1507,216586,200756
1525,216630,200765
1522,216673,200792
1535,216725,200802
1515,216760,200832
1535,216806,200831
1535,216856,200865
1594,216907,200874
1731,216953,200900
2066,217007,200929
2224,217063,200948
1175,217095,200973
1073,217122,200972
1475,217146,200986
1616,217175,200983
1637,217197,201010
1690,217222,201002
1699,217244,201024
1738,217274,201040
1797,217326,201069
1829,217389,201110
1842,217441,201128
1872,217471,201145
1947,217499,201142
2000,217499,201143
2018,217542,201151
2047,217554,201183
2079,217581,201176
2124,217614,201194
2123,217643,201199
2145,217617,201171
2161,217531,201132
2153,217401,201065
2134,217244,200982
2038,217059,200911
1930,216893,200838
1856,216751,200777
1832,216620,200744
1815,216528,200683
1840,216466,200663
1872,216442,200652
1904,216447,200654
1903,216468,200668
1937,216505,200684
1936,216530,200680
1959,216556,200707
1965,216578,200704
1953,216600,200714
1989,216623,200720
1951,216645,200732
1959,216689,200760
2034,216743,200774
2009,216788,200816
2032,216839,200818
2014,216852,200828
2021,216865,200821
2011,216864,200823
2027,216857,200820
1975,216840,200810
2035,216834,200805
2053,216820,200803
2023,216834,200803
1985,216856,200805
1968,216854,200825
1955,216911,200837
2021,216957,200872
2019,217013,200886
2018,217066,200918
2032,217129,200941
2064,217170,200965
2111,217233,200983
2278,217295,201010
2672,217339,201028
2754,217386,201049
1703,217437,201079
1613,217500,201090
2075,217536,201128
2251,217575,201127
2278,217586,201129
2271,217664,201169
2288,217717,201201
2304,217687,201172
2309,217690,201187
2320,217775,201252
2345,217874,201305
2354,217976,201351
2386,218055,201365
2403,218055,201365
2434,218052,201346
2448,218056,201346
2427,218060,201341
2416,218111,201380
2448,218191,201403
2448,218215,201422
2448,218193,201397
2394,218056,201339
2320,217903,201254
2151,217727,201176
2087,217564,201111
1962,217434,201053
1941,217348,201024
1907,217288,200996
1932,217236,200986
1931,217228,200963
1958,217206,200981
2000,217232,200978
1998,217257,201006
1992,217324,201030
2000,217354,201051
2007,217380,201060
2013,217399,201072
2043,217434,201077
2074,217438,201086
2032,217489,201106
2026,217543,201132
2039,217602,201159
1985,217634,201170
2011,217666,201179
1999,217674,201171
1984,217664,201176
1990,217663,201151
2000,217617,201132
1990,217599,201103
2060,217574,201108
2059,217568,201088
2001,217556,201099
1950,217574,201104
1904,217583,201114
1819,217609,201123
1831,217627,201144
1854,217670,201152
1870,217706,201179
1810,217746,201187
1826,217782,201192
1838,217826,201215
1806,217865,201226
1940,217895,201242
2237,217920,201250
2593,217925,201275
1689,217995,201271
1245,218014,201283
1483,218034,201296
1822,218041,201294
1863,218046,201293
1842,218064,201302
1875,218082,201301
1851,218102,201314
1873,218119,201336
1871,218148,201336
1872,218147,201344
1834,218163,201335
1857,218176,201361
1855,218195,201368
